"V1","V2","V3","V4","V5","V6","V7","V8","V9","lon","lat","address"
47625,"THE VERVE","THE VERVE JALAN RAJAH Singapore",12,"Non-landed Properties","1",1750,"400 to 500","19-Feb","103.848057","1.327699","23 jln rajah, singapore 329138"
47626,"SURREY COURT","SURREY COURT SURREY ROAD Singapore",11,"Non-landed Properties","2",3500,"800 to 900","19-Feb","103.8423077","1.3158414","12 surrey rd, singapore 307750"
47627,"COTE D'AZUR","COTE D'AZUR MARINE PARADE ROAD Singapore",15,"Non-landed Properties","2",3900,"1100 to 1200","19-Feb","103.9039919","1.3012096","66 marine parade rd, singapore 449301"
47628,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT LINCOLN ROAD Singapore",11,"Non-landed Properties","2",3100,"800 to 900","19-Feb","103.8428241","1.3151667","lincoln rd, singapore"
47629,"THE POIZ RESIDENCES","THE POIZ RESIDENCES MEYAPPA CHETTIAR ROAD Singapore",13,"Non-landed Properties","1",2100,"400 to 500","19-Feb","103.8673334","1.3310579","2 meyappa chettiar rd, singapore 358472"
47630,"THE WATERSIDE","THE WATERSIDE TANJONG RHU ROAD Singapore",15,"Non-landed Properties","na*",6057,"2100 to 2200","19-Feb","103.883641","1.296695","13, tg rhu rd, #01-03, singapore 436897"
47631,"IDYLLIC SUITES","IDYLLIC SUITES LORONG 30 GEYLANG Singapore",14,"Non-landed Properties","1",1800,"400 to 500","19-Feb","103.886328","1.312864","21 lor 30 geylang, singapore 398353"
47632,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT CHANGI ROAD Singapore",14,"Non-landed Properties","na*",1500,"1000 to 1100","19-Feb","103.9085841","1.3182725","changi rd, singapore"
47633,"SIMS URBAN OASIS","SIMS URBAN OASIS SIMS DRIVE Singapore",14,"Non-landed Properties","1",2100,"400 to 500","19-Feb","103.8808744","1.3193021","6 sims dr, #b1-01, singapore 387388"
47634,"NINETEEN SHELFORD ROAD","NINETEEN SHELFORD ROAD SHELFORD ROAD Singapore",11,"Non-landed Properties","2",2600,"900 to 1000","19-Feb","103.8122331","1.3260908","19 shelford rd, singapore 288408"
47635,"SHELFORD REGENCY","SHELFORD REGENCY SHELFORD ROAD Singapore",11,"Non-landed Properties","2",2600,"900 to 1000","19-Feb","103.8105011","1.3268041","65 shelford rd, singapore 288455"
47636,"SENNETT RESIDENCE","SENNETT RESIDENCE PHENG GECK AVENUE Singapore",13,"Non-landed Properties","3",3600,"1000 to 1100","19-Feb","103.8697099","1.3319057","31 pheng geck ave, singapore 348226"
47637,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT SIMS AVENUE Singapore",14,"Non-landed Properties","na*",2700,"800 to 900","19-Feb","103.887811","1.3160559","sims ave, singapore"
47638,"SENNETT RESIDENCE","SENNETT RESIDENCE PHENG GECK AVENUE Singapore",13,"Non-landed Properties","2",2900,"800 to 900","19-Feb","103.8697099","1.3319057","31 pheng geck ave, singapore 348226"
47639,"NEWTON 21","NEWTON 21 NEWTON ROAD Singapore",11,"Non-landed Properties","3",2900,"1000 to 1100","19-Feb","103.8404704","1.3148877","21 newton rd, singapore 307954"
47640,"THE POIZ RESIDENCES","THE POIZ RESIDENCES MEYAPPA CHETTIAR ROAD Singapore",13,"Non-landed Properties","2",2500,"500 to 600","19-Feb","103.8673334","1.3310579","2 meyappa chettiar rd, singapore 358472"
47641,"INTERO","INTERO LEICESTER ROAD Singapore",13,"Non-landed Properties","3",3100,"1000 to 1100","19-Feb","103.8673206","1.3301768","8 leicester rd, singapore 358841"
47642,"SILVERSEA","SILVERSEA MARINE PARADE ROAD Singapore",15,"Non-landed Properties","4",8200,"2400 to 2500","19-Feb","103.901739","1.299631","52 marine parade rd, 46, 48, 50, singapore 449308"
47643,"368 THOMSON","368 THOMSON THOMSON ROAD Singapore",11,"Non-landed Properties","2",2900,"800 to 900","19-Feb","103.84183","1.327207","368 thomson rd singapore 298127 thomson rd, singapore 298127"
47644,"SIMSVILLE","SIMSVILLE GEYLANG EAST AVENUE 2 Singapore",14,"Non-landed Properties","2",2800,"900 to 1000","19-Feb","103.8887681","1.3169451","6 geylang east ave 2, singapore 389756"
47645,"BELLA CASITA","BELLA CASITA IPOH LANE Singapore",15,"Non-landed Properties","1",1600,"400 to 500","19-Feb","103.8947647","1.3116942","7 ipoh ln, singapore 438610"
47646,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT LORONG 27 GEYLANG Singapore",14,"Non-landed Properties","na*",2400,"1100 to 1200","19-Feb","103.883722","1.3149187","lor 27 geylang, singapore"
47647,"NEWTON GEMS","NEWTON GEMS NEWTON ROAD Singapore",11,"Non-landed Properties","3",4889,"1400 to 1500","19-Feb","103.8419294","1.3178748","50 newton rd, singapore 307991"
47648,"KALLANG RIVERSIDE","KALLANG RIVERSIDE KAMPONG BUGIS Singapore",12,"Non-landed Properties","2",5000,"1000 to 1100","19-Feb","103.8668725","1.3072037","51 kampong bugis, singapore 338986"
47649,"TREVISTA","TREVISTA LORONG 3 TOA PAYOH Singapore",12,"Non-landed Properties","2",3200,"900 to 1000","19-Feb","103.8468073","1.3378033","21-25 lor 3 toa payoh, singapore"
47650,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT GILSTEAD ROAD Singapore",11,"Non-landed Properties","2",1100,"1000 to 1100","19-Feb","103.8388651","1.317167","gilstead rd, singapore"
47651,"GLOUCESTER MANSIONS","GLOUCESTER MANSIONS NEWTON ROAD Singapore",11,"Non-landed Properties","2",2800,"800 to 900","19-Feb","103.8403625","1.3138856","10 newton rd, singapore 307947"
47652,"TORIEVILLE","TORIEVILLE LORONG 6 GEYLANG Singapore",14,"Non-landed Properties","na*",2400,"1000 to 1100","19-Feb","103.8766646","1.3103297","lor 6 geylang, singapore"
47653,"KINGSTON TERRACE","KINGSTON TERRACE JALAN MASJID Singapore",14,"Non-landed Properties","2",2100,"900 to 1000","19-Feb","103.9129023","1.3196909","8b jln masjid, singapore 418929"
47654,"THE SUNNIFLORA","THE SUNNIFLORA LORONG G TELOK KURAU Singapore",15,"Non-landed Properties","3",2350,"800 to 900","19-Feb","103.909674","1.3169862","48 lor g telok kurau, singapore 426231"
47655,"THE POIZ RESIDENCES","THE POIZ RESIDENCES MEYAPPA CHETTIAR ROAD Singapore",13,"Non-landed Properties","1",2450,"500 to 600","19-Feb","103.8673334","1.3310579","2 meyappa chettiar rd, singapore 358472"
47656,"BLISS VILLE","BLISS VILLE LORONG MELAYU Singapore",14,"Non-landed Properties","3",3100,"1200 to 1300","19-Feb","103.909309","1.3236352","69h lor melayu, singapore 417030"
47657,"OLEANDER TOWERS","OLEANDER TOWERS LORONG 1 TOA PAYOH Singapore",12,"Non-landed Properties","3",3300,"1100 to 1200","19-Feb","103.8439982","1.3332034","lor 1 toa payoh, singapore"
47658,"NEWTON 21","NEWTON 21 NEWTON ROAD Singapore",11,"Non-landed Properties","3",3400,"1000 to 1100","19-Feb","103.8404704","1.3148877","21 newton rd, singapore 307954"
47659,"EAST PALM","EAST PALM PALM ROAD Singapore",15,"Non-landed Properties","3",3000,"1100 to 1200","19-Feb","103.931066","1.3128985","palm rd, singapore"
47660,"SIGLAP CENTRE","SIGLAP CENTRE SIGLAP ROAD Singapore",15,"Non-landed Properties","na*",2500,"1500 to 1600","19-Feb","103.9232359","1.3124678","55 siglap rd, singapore 455871"
47661,"FLAMINGO VALLEY","FLAMINGO VALLEY SIGLAP ROAD Singapore",15,"Non-landed Properties","3",4600,"1300 to 1400","19-Feb","103.9227057","1.3178452","460-480 siglap rd, singapore 455934"
47662,"THE POIZ RESIDENCES","THE POIZ RESIDENCES MEYAPPA CHETTIAR ROAD Singapore",13,"Non-landed Properties","1",2000,"500 to 600","19-Feb","103.8673334","1.3310579","2 meyappa chettiar rd, singapore 358472"
47663,"THE OCTET","THE OCTET LORONG 24 GEYLANG Singapore",14,"Non-landed Properties","2",2100,"500 to 600","19-Feb","103.883552","1.3121233","23 lor 24 geylang, singapore 398628 lor 24 geylang, singapore 398628"
47664,"THE MAKENA","THE MAKENA MEYER ROAD Singapore",15,"Non-landed Properties","3",3900,"1500 to 1600","19-Feb","103.894397","1.2972758","437934 meyer road, meyer rd, singapore 437934"
47665,"EASTERN LAGOON","EASTERN LAGOON UPPER EAST COAST ROAD Singapore",15,"Non-landed Properties","3",3300,"1300 to 1400","19-Feb","103.9329333","1.3138181","200 upper east coast rd, singapore 455283"
47666,"VILLA MARINA","VILLA MARINA JALAN SEMPADAN Singapore",15,"Non-landed Properties","2",3200,"1000 to 1100","19-Feb","103.9271909","1.3100522","35 jln sempadan, singapore 457405"
47667,"THE BELVEDERE","THE BELVEDERE MEYER ROAD Singapore",15,"Non-landed Properties","2",3500,"1000 to 1100","19-Feb","103.8875965","1.2971092","51 meyer rd, singapore 437874"
47668,"SEVENTY SAINT PATRICK'S","SEVENTY SAINT PATRICK'S ST. PATRICK'S ROAD Singapore",15,"Non-landed Properties","2",3300,"800 to 900","19-Feb","103.9152417","1.3078874","70 st patrick's rd, singapore 424175"
47669,"PARC HAVEN","PARC HAVEN LORONG LIMAU Singapore",12,"Non-landed Properties","3",3200,"1200 to 1300","19-Feb","103.8546374","1.324316","14 lor limau, singapore 328741"
47670,"MANDARIN GARDENS","MANDARIN GARDENS SIGLAP ROAD Singapore",15,"Non-landed Properties","3",3100,"1500 to 1600","19-Feb","103.9241261","1.3072883","5 siglap rd, #01-43, singapore 448908"
47671,"SIMS URBAN OASIS","SIMS URBAN OASIS SIMS DRIVE Singapore",14,"Non-landed Properties","1",1900,"400 to 500","19-Feb","103.8808744","1.3193021","6 sims dr, #b1-01, singapore 387388"
47672,"BALMY COURT","BALMY COURT LORONG 27A GEYLANG Singapore",14,"Non-landed Properties","2",2300,"700 to 800","19-Feb","103.8848435","1.3149892","lor 27a geylang, singapore"
47673,"BARTLEY RIDGE","BARTLEY RIDGE MOUNT VERNON ROAD Singapore",13,"Non-landed Properties","3",2950,"900 to 1000","19-Feb","103.8812962","1.3412889","44 mount vernon rd, singapore 368059"
47674,"COTE D'AZUR","COTE D'AZUR MARINE PARADE ROAD Singapore",15,"Non-landed Properties","2",3150,"1100 to 1200","19-Feb","103.9039919","1.3012096","66 marine parade rd, singapore 449301"
47675,"THE WATERSIDE","THE WATERSIDE TANJONG RHU ROAD Singapore",15,"Non-landed Properties","na*",5100,"2100 to 2200","19-Feb","103.883641","1.296695","13, tg rhu rd, #01-03, singapore 436897"
47676,"MARINE VILLE","MARINE VILLE MARINE PARADE Singapore",15,"Non-landed Properties","2",2800,"1000 to 1100","19-Feb","103.9067448","1.3044075","161 marine parade, singapore 449527"
47677,"BLISS RESIDENCES","BLISS RESIDENCES JALAN MASJID Singapore",14,"Non-landed Properties","1",1850,"500 to 600","19-Feb","103.9124579","1.3198827","jln masjid, singapore"
47678,"SIMS URBAN OASIS","SIMS URBAN OASIS SIMS DRIVE Singapore",14,"Non-landed Properties","1",2300,"400 to 500","19-Feb","103.8808744","1.3193021","6 sims dr, #b1-01, singapore 387388"
47679,"WATER PLACE","WATER PLACE TANJONG RHU ROAD Singapore",15,"Non-landed Properties","4",4700,"1500 to 1600","19-Feb","103.8723979","1.2967295","171 tg rhu rd, singapore 436931"
47680,"ONE AMBER","ONE AMBER AMBER GARDENS Singapore",15,"Non-landed Properties","3",4000,"1300 to 1400","19-Feb","103.8981665","1.3014879","1 amber gardens, singapore 439957"
47681,"EUHABITAT","EUHABITAT JALAN EUNOS Singapore",14,"Non-landed Properties","3",3300,"1100 to 1200","19-Feb","103.9065485","1.3279129","212 jln. eunos, singapore 419537"
47682,"PRESTIGE HEIGHTS","PRESTIGE HEIGHTS BALESTIER ROAD Singapore",12,"Non-landed Properties","na*",1600,"300 to 400","19-Feb","103.8522975","1.3251048","348 balestier rd, singapore 329778"
47683,"FAMILIE MANSIONS","FAMILIE MANSIONS LORONG 8 GEYLANG Singapore",14,"Non-landed Properties","na*",2050,"1200 to 1300","19-Feb","103.8774762","1.3090274","65 lor 8 geylang, singapore 399125"
47684,"OLEANDER TOWERS","OLEANDER TOWERS LORONG 1 TOA PAYOH Singapore",12,"Non-landed Properties","2",2600,"800 to 900","19-Feb","103.8439982","1.3332034","lor 1 toa payoh, singapore"
47685,"THE WATER EDGE","THE WATER EDGE LORONG 38 GEYLANG Singapore",14,"Non-landed Properties","1",1600,"300 to 400","19-Feb","103.8887428","1.3137914","8 lor 38 geylang, singapore 398106"
47686,"BUCKLEY CLASSIQUE","BUCKLEY CLASSIQUE BUCKLEY ROAD Singapore",11,"Non-landed Properties","3",6500,"1400 to 1500","19-Feb","103.8402335","1.318089","9 buckley rd, singapore 309765"
47687,"OPERA ESTATE","OPERA ESTATE FIGARO STREET Singapore",15,"Non-landed Properties","na*",2350,"900 to 1000","19-Feb","103.9235753","1.3193914","48 fidelio st, singapore 458436"
47688,"PAYA LEBAR RESIDENCES","PAYA LEBAR RESIDENCES PAYA LEBAR ROAD Singapore",14,"Non-landed Properties","2",3300,"1000 to 1100","19-Feb","103.8915739","1.3175146","27 paya lebar rd singapore 409042 paya lebar rd, singapore 409042"
47689,"LAGOON VIEW","LAGOON VIEW MARINE PARADE ROAD Singapore",15,"Non-landed Properties","na*",2800,"1600 to 1700","19-Feb","103.9332148","1.3110659","marine parade rd & lagoon view, singapore"
47690,"SIMS URBAN OASIS","SIMS URBAN OASIS SIMS DRIVE Singapore",14,"Non-landed Properties","2",2550,"600 to 700","19-Feb","103.8808744","1.3193021","6 sims dr, #b1-01, singapore 387388"
47691,"SUITES @ KATONG","SUITES @ KATONG TANJONG KATONG ROAD Singapore",15,"Non-landed Properties","1",1650,"400 to 500","19-Feb","103.8955031","1.3077832","263 tanjong katong rd, suites@katong, singapore 437050"
47692,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT LORONG 22 GEYLANG Singapore",14,"Non-landed Properties","na*",1700,"800 to 900","19-Feb","103.8822222","1.3115181","lor 22 geylang, singapore"
47693,"KALLANG RIVERSIDE","KALLANG RIVERSIDE KAMPONG BUGIS Singapore",12,"Non-landed Properties","2",4400,"1000 to 1100","19-Feb","103.8668725","1.3072037","51 kampong bugis, singapore 338986"
47694,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT SHREWSBURY ROAD Singapore",11,"Non-landed Properties","na*",3900,"800 to 900","19-Feb","103.8483195","1.3182525","shrewsbury rd, singapore"
47695,"FORTUNE JADE","FORTUNE JADE DUNMAN ROAD Singapore",15,"Non-landed Properties","3",3100,"1100 to 1200","19-Feb","103.8948625","1.3099551","501 dunman rd, singapore 439193"
47696,"NEWTON ONE","NEWTON ONE NEWTON ROAD Singapore",11,"Non-landed Properties","2",5000,"1200 to 1300","19-Feb","103.8394114","1.3140212","1 newton rd, singapore 307943"
47697,"THE POIZ RESIDENCES","THE POIZ RESIDENCES MEYAPPA CHETTIAR ROAD Singapore",13,"Non-landed Properties","1",2400,"500 to 600","19-Feb","103.8673334","1.3310579","2 meyappa chettiar rd, singapore 358472"
47698,"CASSIA VIEW","CASSIA VIEW GUILLEMARD ROAD Singapore",14,"Non-landed Properties","3",2650,"1200 to 1300","19-Feb","103.8866153","1.31097","320 guillemard rd, singapore 399746"
47699,"LOTUS AT PAYA LEBAR","LOTUS AT PAYA LEBAR PAYA LEBAR ROAD Singapore",14,"Non-landed Properties","2",4120,"1200 to 1300","19-Feb","103.8913118","1.3156116","17 lor 41 geylang, singapore 387828"
47700,"BIRMINGHAM MANSIONS","BIRMINGHAM MANSIONS THOMSON ROAD Singapore",11,"Non-landed Properties","3",2900,"1000 to 1100","19-Feb","103.844904","1.317722","130 thomson rd, singapore 307682"
47701,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT JOO CHIAT ROAD Singapore",15,"Non-landed Properties","na*",1900,"900 to 1000","19-Feb","103.9020269","1.3099091","joo chiat rd, singapore"
47702,"OCEAN PARK","OCEAN PARK EAST COAST ROAD Singapore",15,"Non-landed Properties","na*",4600,"2100 to 2200","19-Feb","103.9183785","1.3084479","528 e coast rd, singapore 458965"
47703,"AMPAS APARTMENT","AMPAS APARTMENT JALAN AMPAS Singapore",12,"Non-landed Properties","3",2800,"1200 to 1300","19-Feb","103.851131","1.32632","5 jalan ampas, 12 central, singapore 329515"
47704,"KALLANG RIVERSIDE","KALLANG RIVERSIDE KAMPONG BUGIS Singapore",12,"Non-landed Properties","1",2700,"500 to 600","19-Feb","103.8668725","1.3072037","51 kampong bugis, singapore 338986"
47705,"SIMS URBAN OASIS","SIMS URBAN OASIS SIMS DRIVE Singapore",14,"Non-landed Properties","3",3850,"1000 to 1100","19-Feb","103.8808744","1.3193021","6 sims dr, #b1-01, singapore 387388"
47706,"TROPIKA EAST","TROPIKA EAST FOO KIM LIN ROAD Singapore",14,"Non-landed Properties","2",2300,"700 to 800","19-Feb","103.9069939","1.3288723","3 foo kim lin rd, singapore 419679"
47707,"STARVILLE","STARVILLE LENGKONG TIGA Singapore",14,"Non-landed Properties","1",1850,"500 to 600","19-Feb","103.9113784","1.3272079","60 lengkong tiga, singapore 417454"
47708,"THE POIZ RESIDENCES","THE POIZ RESIDENCES MEYAPPA CHETTIAR ROAD Singapore",13,"Non-landed Properties","3",3400,"800 to 900","19-Feb","103.8673334","1.3310579","2 meyappa chettiar rd, singapore 358472"
47709,"MANDARIN GARDENS","MANDARIN GARDENS SIGLAP ROAD Singapore",15,"Non-landed Properties","2",2000,"800 to 900","19-Feb","103.9241261","1.3072883","5 siglap rd, #01-43, singapore 448908"
47710,"OLEANDER TOWERS","OLEANDER TOWERS LORONG 1 TOA PAYOH Singapore",12,"Non-landed Properties","2",2500,"800 to 900","19-Feb","103.8439982","1.3332034","lor 1 toa payoh, singapore"
47711,"368 THOMSON","368 THOMSON THOMSON ROAD Singapore",11,"Non-landed Properties","3",3500,"1300 to 1400","19-Feb","103.84183","1.327207","368 thomson rd singapore 298127 thomson rd, singapore 298127"
47712,"SIMS URBAN OASIS","SIMS URBAN OASIS SIMS DRIVE Singapore",14,"Non-landed Properties","1",2050,"400 to 500","19-Feb","103.8808744","1.3193021","6 sims dr, #b1-01, singapore 387388"
47713,"TREVOSE PARK","TREVOSE PARK TREVOSE CRESCENT Singapore",11,"Non-landed Properties","4",6900,"2200 to 2300","19-Feb","103.825305","1.324508","298067, 66 trevose cres, singapore 298067"
47714,"GUILLEMARD EDGE","GUILLEMARD EDGE LORONG 30 GEYLANG Singapore",14,"Non-landed Properties","1",2000,"400 to 500","19-Feb","103.8861671","1.3118382","38 lor 30 geylang, singapore 398371"
47715,"SUITES @ EASTCOAST","SUITES @ EASTCOAST UPPER EAST COAST ROAD Singapore",15,"Non-landed Properties","na*",1500,"300 to 400","19-Feb","103.9324425","1.3145089","171 upper east coast rd, singapore 455277"
47716,"THE WATERINA","THE WATERINA LORONG 40 GEYLANG Singapore",14,"Non-landed Properties","2",3100,"1100 to 1200","19-Feb","103.8906059","1.312923","51 lor 40 geylang, singapore 398075"
47717,"LAGUNA PARK","LAGUNA PARK MARINE PARADE ROAD Singapore",15,"Non-landed Properties","na*",3200,"1600 to 1700","19-Feb","103.9293002","1.3090605","5000a marine parade rd, singapore 449284"
47718,"THE POIZ RESIDENCES","THE POIZ RESIDENCES MEYAPPA CHETTIAR ROAD Singapore",13,"Non-landed Properties","1",2300,"500 to 600","19-Feb","103.8673334","1.3310579","2 meyappa chettiar rd, singapore 358472"
47719,"THE POIZ RESIDENCES","THE POIZ RESIDENCES MEYAPPA CHETTIAR ROAD Singapore",13,"Non-landed Properties","3",4000,"1100 to 1200","19-Feb","103.8673334","1.3310579","2 meyappa chettiar rd, singapore 358472"
47720,"HAWAII TOWER","HAWAII TOWER MEYER ROAD Singapore",15,"Non-landed Properties","3",4000,"2200 to 2300","19-Feb","103.889937","1.2968608","73 meyer rd, singapore"
47721,"D'LOTUS","D'LOTUS LORONG AMPAS Singapore",12,"Non-landed Properties","2",3300,"1600 to 1700","19-Feb","103.853492","1.326145","10 lor ampas, singapore 328784"
47722,"THE POIZ RESIDENCES","THE POIZ RESIDENCES MEYAPPA CHETTIAR ROAD Singapore",13,"Non-landed Properties","1",2000,"400 to 500","19-Feb","103.8673334","1.3310579","2 meyappa chettiar rd, singapore 358472"
47723,"THE CAPE","THE CAPE AMBER ROAD Singapore",15,"Non-landed Properties","3",3800,"1100 to 1200","19-Feb","103.901251","1.300646","25 amber rd, singapore 439872"
47724,"ALEGRIA","ALEGRIA THOMSON ROAD Singapore",11,"Non-landed Properties","2",3400,"1100 to 1200","19-Feb","103.8410543","1.3241812","323c thomson rd, singapore 307669"
47725,"THOMSON EURO-ASIA","THOMSON EURO-ASIA THOMSON ROAD Singapore",11,"Non-landed Properties","2",3250,"900 to 1000","19-Feb","103.8446869","1.318047","150 thomson rd, singapore 307605"
47726,"WATERBANK AT DAKOTA","WATERBANK AT DAKOTA DAKOTA CRESCENT Singapore",14,"Non-landed Properties","3",4400,"1100 to 1200","19-Feb","103.8880277","1.3067967","72 dakota cres, singapore 399942"
47727,"MONTEBLEU","MONTEBLEU MINBU ROAD Singapore",11,"Non-landed Properties","2",3200,"800 to 900","19-Feb","103.8499054","1.3235773","8 minbu rd, singapore 308162"
47728,"SIMS URBAN OASIS","SIMS URBAN OASIS SIMS DRIVE Singapore",14,"Non-landed Properties","1",2200,"400 to 500","19-Feb","103.8808744","1.3193021","6 sims dr, #b1-01, singapore 387388"
47729,"16 @ AMBER","16 @ AMBER AMBER ROAD Singapore",15,"Non-landed Properties","1",1700,"400 to 500","19-Feb","103.898841","1.299536","16 amber rd, singapore 439866"
47730,"8 BASSEIN","8 BASSEIN BASSEIN ROAD Singapore",11,"Non-landed Properties","1",2200,"400 to 500","19-Feb","103.8480518","1.3234664","8 bassein rd, singapore 309838"
47731,"NIN RESIDENCE","NIN RESIDENCE PHENG GECK AVENUE Singapore",13,"Non-landed Properties","2",2600,"800 to 900","19-Feb","103.8699209","1.3327138","83 & 85 pheng geck ave, singapore 348271"
47732,"CAMELOT","CAMELOT TANJONG RHU ROAD Singapore",15,"Non-landed Properties","4",8000,">3000","19-Feb","103.8754182","1.2976245","110 tg rhu rd, singapore 436928"
47733,"THE SEA VIEW","THE SEA VIEW AMBER ROAD Singapore",15,"Non-landed Properties","4",5000,"1500 to 1600","19-Feb","103.9013088","1.3015993","41 amber rd, singapore 439948"
47734,"LINCOLN SUITES","LINCOLN SUITES KHIANG GUAN AVENUE Singapore",11,"Non-landed Properties","na*",2700,"400 to 500","19-Feb","103.842927","1.3170783","3 khiang guan ave, singapore 308381"
47735,"SKYSUITES17","SKYSUITES17 JALAN RAJAH Singapore",12,"Non-landed Properties","1",1900,"300 to 400","19-Feb","103.8478334","1.3273665","17 jln rajah, singapore 329137"
47736,"WATERBANK AT DAKOTA","WATERBANK AT DAKOTA DAKOTA CRESCENT Singapore",14,"Non-landed Properties","3",4500,"1100 to 1200","19-Feb","103.8880277","1.3067967","72 dakota cres, singapore 399942"
47737,"PINEHURST CONDOMINIUM","PINEHURST CONDOMINIUM LORONG L TELOK KURAU Singapore",15,"Non-landed Properties","3",2300,"1500 to 1600","19-Feb","103.9150744","1.3125085","132 lor l telok kurau, singapore 425569"
47738,"SOLEIL @ SINARAN","SOLEIL @ SINARAN SINARAN DRIVE Singapore",11,"Non-landed Properties","4",7800,"1700 to 1800","19-Feb","103.8453222","1.3194273","sinaran dr, singapore"
47739,"DUNEARN SUITES","DUNEARN SUITES DUNEARN ROAD Singapore",11,"Non-landed Properties","na*",1750,"400 to 500","19-Feb","103.8104394","1.3245419","404 dunearn rd, singapore 289609"
47740,"EIGHT RIVERSUITES","EIGHT RIVERSUITES WHAMPOA EAST Singapore",12,"Non-landed Properties","2",3100,"700 to 800","19-Feb","103.8643805","1.3211839","4 whampoa e, level 3 club house, singapore 338518"
47741,"NOVENA SUITES","NOVENA SUITES MOULMEIN ROAD Singapore",11,"Non-landed Properties","1",3400,"700 to 800","19-Feb","103.8447531","1.3189034","200 moulmein rd, singapore 308107"
47742,"CRADELS","CRADELS LORONG LIMAU Singapore",12,"Non-landed Properties","1",2000,"400 to 500","19-Feb","103.8539754","1.3247391","10 lor limau, singapore 328754"
47743,"SOLEIL @ SINARAN","SOLEIL @ SINARAN SINARAN DRIVE Singapore",11,"Non-landed Properties","na*",2828,"500 to 600","19-Feb","103.8453222","1.3194273","sinaran dr, singapore"
47744,"GUILLEMARD SUITES","GUILLEMARD SUITES GUILLEMARD ROAD Singapore",14,"Non-landed Properties","1",1500,"500 to 600","19-Feb","103.882534","1.31061","213 guillemard rd, singapore 399733 guillemard rd, singapore 399733"
47745,"D'MIRA","D'MIRA BOON TECK ROAD Singapore",12,"Non-landed Properties","4",3900,"1500 to 1600","19-Feb","103.8498722","1.3275171","31 boon teck rd, singapore 329602"
47746,"LE CRESCENDO","LE CRESCENDO PAYA LEBAR ROAD Singapore",14,"Non-landed Properties","2",2600,"900 to 1000","19-Feb","103.888996","1.3306853","233 paya lebar rd, singapore 409044"
47747,"NEWTON GEMS","NEWTON GEMS NEWTON ROAD Singapore",11,"Non-landed Properties","3",5076,"1400 to 1500","19-Feb","103.8419294","1.3178748","50 newton rd, singapore 307991"
47748,"CASUARINA COVE","CASUARINA COVE TANJONG RHU ROAD Singapore",15,"Non-landed Properties","3",3400,"1500 to 1600","19-Feb","103.8746984","1.2975787","120 tg rhu rd, singapore 436916"
47749,"THE BELVEDERE","THE BELVEDERE MEYER ROAD Singapore",15,"Non-landed Properties","2",3500,"1000 to 1100","19-Feb","103.8875965","1.2971092","51 meyer rd, singapore 437874"
47750,"COSTA RHU","COSTA RHU RHU CROSS Singapore",15,"Non-landed Properties","4",6300,"2100 to 2200","19-Feb","103.866958","1.2973125","1 - 9 rhu cross 15 (katong, siglap, tg rhu rd, singapore 437434"
47751,"THE SHORE RESIDENCES","THE SHORE RESIDENCES AMBER ROAD Singapore",15,"Non-landed Properties","3",4400,"1100 to 1200","19-Feb","103.9009506","1.3028111","79-89 amber rd, singapore 439893"
47752,"PAVILION SQUARE","PAVILION SQUARE GEYLANG ROAD Singapore",14,"Non-landed Properties","1",2000,"300 to 400","19-Feb","103.8797812","1.3129521","345 geylang rd, singapore 389366"
47753,"PAVILION SQUARE","PAVILION SQUARE GEYLANG ROAD Singapore",14,"Non-landed Properties","1",1700,"300 to 400","19-Feb","103.8797812","1.3129521","345 geylang rd, singapore 389366"
47754,"ASTORIA PARK","ASTORIA PARK LORONG MYDIN Singapore",14,"Non-landed Properties","3",3500,"1100 to 1200","19-Feb","103.9117094","1.3211298","28 lor mydin, singapore 416883"
47755,"WATER PLACE","WATER PLACE TANJONG RHU ROAD Singapore",15,"Non-landed Properties","2",3050,"900 to 1000","19-Feb","103.8723979","1.2967295","171 tg rhu rd, singapore 436931"
47756,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT TANJONG KATONG ROAD Singapore",15,"Non-landed Properties","na*",2600,"700 to 800","19-Feb","103.8952083","1.3078724","tanjong katong rd, singapore"
47757,"THE CHERRYWOOD","THE CHERRYWOOD LORONG L TELOK KURAU Singapore",15,"Non-landed Properties","3",2300,"800 to 900","19-Feb","103.9141699","1.3123913","120 lor l telok kurau, singapore 425553"
47758,"SANCTUARY GREEN","SANCTUARY GREEN TANJONG RHU ROAD Singapore",15,"Non-landed Properties","2",2800,"800 to 900","19-Feb","103.871471","1.2967432","tg rhu rd, singapore"
