"V1","V2","V3","V4","V5","V6","V7","V8","V9","lon","lat","address"
16670,"DEVONSHIRE 12","DEVONSHIRE 12 DEVONSHIRE ROAD Singapore",9,"Non-landed Properties","1",3800,"400 to 500","19-Jul","103.8379231","1.2980016","12 devonshire rd, singapore 239847"
16671,"WING ON LIFE GARDEN","WING ON LIFE GARDEN BUKIT TIMAH ROAD Singapore",10,"Non-landed Properties","na*",10900,">3000","19-Jul","103.8315245","1.3175345","335 bukit timah rd, singapore 259718"
16672,"UE SQUARE","UE SQUARE RIVER VALLEY ROAD Singapore",9,"Non-landed Properties","2",3500,"1100 to 1200","19-Jul","103.8419463","1.2927492","205 river valley rd, singapore 238274"
16673,"LEONIE CONDOTEL","LEONIE CONDOTEL LEONIE HILL ROAD Singapore",9,"Non-landed Properties","4",8197,"2700 to 2800","19-Jul","103.8339736","1.2970353","2 leonie hill rd, singapore 239192"
16674,"CITYSCAPE @FARRER PARK","CITYSCAPE @FARRER PARK MERGUI ROAD Singapore",8,"Non-landed Properties","2",3100,"900 to 1000","19-Jul","103.8512795","1.3177793","101 mergui rd, singapore 219067"
16675,"REGENCY PARK","REGENCY PARK NATHAN ROAD Singapore",10,"Non-landed Properties","3",8500,">3000","19-Jul","103.8258595","1.2968688","3 nathan rd, singapore 248726"
16676,"RANGOON 88","RANGOON 88 RANGOON ROAD Singapore",8,"Non-landed Properties","1",2000,"400 to 500","19-Jul","103.854282","1.3143747","88 rangoon rd, singapore 218374"
16677,"THE MONTANA","THE MONTANA JALAN MUTIARA Singapore",10,"Non-landed Properties","3",3800,"1100 to 1200","19-Jul","103.8292055","1.2962463","8 jln mutiara, singapore 249188"
16678,"BURLINGTON SQUARE","BURLINGTON SQUARE BENCOOLEN STREET Singapore",7,"Non-landed Properties","3",3800,"1000 to 1100","19-Jul","103.8526019","1.3024212","175 bencoolen st, singapore 189649"
16679,"CONCOURSE SKYLINE","CONCOURSE SKYLINE BEACH ROAD Singapore",7,"Non-landed Properties","1",3900,"800 to 900","19-Jul","103.8619264","1.3005823","298 beach rd, singapore 199554"
16680,"CITYLIGHTS","CITYLIGHTS JELLICOE ROAD Singapore",8,"Non-landed Properties","1",2750,"500 to 600","19-Jul","103.863189","1.309416","82 jellicoe rd, singapore 208741"
16681,"THE WHARF RESIDENCE","THE WHARF RESIDENCE TONG WATT ROAD Singapore",9,"Non-landed Properties","3",6000,"1400 to 1500","19-Jul","103.8402228","1.2931401","15 tong watt rd, singapore 238026"
16682,"D'LEEDON","D'LEEDON LEEDON HEIGHTS Singapore",10,"Non-landed Properties","4",11100,"2400 to 2500","19-Jul","103.8036039","1.3151717","7 leedon heights, singapore"
16683,"ESPADA","ESPADA ST. THOMAS WALK Singapore",9,"Non-landed Properties","1",3500,"600 to 700","19-Jul","103.8367065","1.2973559","48 st thomas walk, singapore 238126"
16684,"FRASER RESIDENCE SINGAPORE","FRASER RESIDENCE SINGAPORE MOUNT ELIZABETH LINK Singapore",9,"Non-landed Properties","2",4686,"1100 to 1200","19-Jul","103.836893","1.305647","2 mount elizabeth link, singapore 227973"
16685,"ESTILO","ESTILO WILKIE ROAD Singapore",9,"Non-landed Properties","1",2700,"500 to 600","19-Jul","103.8474378","1.3027777","71 wilkie rd, singapore 228071"
16686,"TANGLIN PARK","TANGLIN PARK RIDLEY PARK Singapore",10,"Non-landed Properties","2",3300,"1100 to 1200","19-Jul","103.816147","1.300219","1 ridley park, singapore 248464"
16687,"CUSCADEN RESIDENCES","CUSCADEN RESIDENCES CUSCADEN ROAD Singapore",10,"Non-landed Properties","2",5800,"1400 to 1500","19-Jul","103.8264935","1.3047344","28 cuscaden rd, singapore 249723"
16688,"THE LEVELZ","THE LEVELZ FARRER ROAD Singapore",10,"Non-landed Properties","2",3300,"1000 to 1100","19-Jul","103.8050306","1.3137627","38 farrer rd, singapore 268836"
16689,"VERDURE","VERDURE HOLLAND ROAD Singapore",10,"Non-landed Properties","3",5600,"1400 to 1500","19-Jul","103.8071794","1.3093782","63 holland rd, singapore 258887"
16690,"D'LEEDON","D'LEEDON LEEDON HEIGHTS Singapore",10,"Non-landed Properties","3",4600,"1300 to 1400","19-Jul","103.8036039","1.3151717","7 leedon heights, singapore"
16691,"SKYLINE 360 @ SAINT THOMAS WALK","SKYLINE 360 @ SAINT THOMAS WALK ST. THOMAS WALK Singapore",9,"Non-landed Properties","4",11000,"2100 to 2200","19-Jul","103.8371227","1.2968503","river valley rd, singapore"
16692,"ONE DEVONSHIRE","ONE DEVONSHIRE DEVONSHIRE ROAD Singapore",9,"Non-landed Properties","3",7800,"1200 to 1300","19-Jul","103.8378688","1.2973797","1 devonshire rd, singapore 239896"
16693,"SARKIES MANSIONS","SARKIES MANSIONS SARKIES ROAD Singapore",10,"Non-landed Properties","2",4800,"1600 to 1700","19-Jul","103.836121","1.313685","9 sarkies rd, singapore 258128"
16694,"THE SCOTTS TOWER","THE SCOTTS TOWER SCOTTS ROAD Singapore",9,"Non-landed Properties","1",3500,"600 to 700","19-Jul","103.8351134","1.3103115","38 scotts rd, singapore 228240"
16695,"D'LEEDON","D'LEEDON LEEDON HEIGHTS Singapore",10,"Non-landed Properties","2",3300,"700 to 800","19-Jul","103.8036039","1.3151717","7 leedon heights, singapore"
16696,"ASPEN HEIGHTS","ASPEN HEIGHTS RIVER VALLEY ROAD Singapore",9,"Non-landed Properties","4",4900,"1500 to 1600","19-Jul","103.8404024","1.2943618","#b1, 263 river valley rd, 04, singapore 238307"
16697,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT RACE COURSE ROAD Singapore",8,"Non-landed Properties","na*",2300,"800 to 900","19-Jul","103.8530096","1.3116598","race course rd, singapore"
16698,"ORCHARD SCOTTS","ORCHARD SCOTTS ANTHONY ROAD Singapore",9,"Non-landed Properties","4",9948,"2400 to 2500","19-Jul","103.8383062","1.3098663","5 anthony rd, singapore 229954"
16699,"NIVEN LOFT","NIVEN LOFT NIVEN ROAD Singapore",9,"Non-landed Properties","3",5200,"2100 to 2200","19-Jul","103.849528","1.303109","59 niven rd, singapore 228408"
16700,"CYAN","CYAN KENG CHIN ROAD Singapore",10,"Non-landed Properties","4",13427,">3000","19-Jul","103.8304625","1.318146","6 keng chin rd, singapore 258709"
16701,"YONG AN PARK","YONG AN PARK RIVER VALLEY ROAD Singapore",9,"Non-landed Properties","4",8500,">3000","19-Jul","103.834042","1.2948171","331 river valley road, #01-01, angsana terrace, singapore 238363"
16702,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT DRAYCOTT DRIVE Singapore",10,"Non-landed Properties","2",4200,"1100 to 1200","19-Jul","103.8321504","1.3096343","draycott dr, singapore"
16703,"GRAMERCY PARK","GRAMERCY PARK GRANGE ROAD Singapore",10,"Non-landed Properties","4",14500,"2600 to 2700","19-Jul","103.8265691","1.2984124","57 grange rd, singapore 249569"
16704,"OUE TWIN PEAKS","OUE TWIN PEAKS LEONIE HILL ROAD Singapore",9,"Non-landed Properties","1",3300,"500 to 600","19-Jul","103.8337783","1.2994363","33 leonie hill rd, singapore 239197"
16705,"THE SCOTTS TOWER","THE SCOTTS TOWER SCOTTS ROAD Singapore",9,"Non-landed Properties","1",4100,"800 to 900","19-Jul","103.8351134","1.3103115","38 scotts rd, singapore 228240"
16706,"VISIONCREST","VISIONCREST OXLEY RISE Singapore",9,"Non-landed Properties","2",3800,"900 to 1000","19-Jul","103.8428781","1.2988332","33 oxley rise, singapore 238467"
16707,"STARLIGHT SUITES","STARLIGHT SUITES RIVER VALLEY CLOSE Singapore",9,"Non-landed Properties","1",3300,"700 to 800","19-Jul","103.8371893","1.2938161","11 river valley cl, singapore 238437"
16708,"SOHO @ FARRER","SOHO @ FARRER RACE COURSE ROAD Singapore",8,"Non-landed Properties","1",2700,"700 to 800","19-Jul","103.852698","1.310856","172 race course rd, singapore 218605"
16709,"THE BENCOOLEN","THE BENCOOLEN BENCOOLEN STREET Singapore",7,"Non-landed Properties","3",4000,"1100 to 1200","19-Jul","103.8512344","1.2999722","bencoolen st, singapore"
16710,"SOUTHBANK","SOUTHBANK NORTH BRIDGE ROAD Singapore",7,"Non-landed Properties","2",4500,"900 to 1000","19-Jul","103.8642934","1.3062529","881 north bridge rd, singapore 198784"
16711,"WATERFORD RESIDENCE","WATERFORD RESIDENCE KIM YAM ROAD Singapore",9,"Non-landed Properties","3",4800,"1100 to 1200","19-Jul","103.8393664","1.2938768","23 kim yam rd, singapore 239333"
16712,"TRIBECA","TRIBECA KIM SENG ROAD Singapore",9,"Non-landed Properties","1",3000,"500 to 600","19-Jul","103.8344962","1.2910982","60 kim seng rd, singapore 239497"
16713,"KENTISH LODGE","KENTISH LODGE OXFORD ROAD Singapore",8,"Non-landed Properties","3",3000,"1200 to 1300","19-Jul","103.8529187","1.3160167","3 oxford rd, singapore 218814"
16714,"CAIRNHILL CREST","CAIRNHILL CREST CAIRNHILL CIRCLE Singapore",9,"Non-landed Properties","4",7000,"2000 to 2100","19-Jul","103.838422","1.305288","crest, cairnhill cir, 6b, singapore 229814"
16715,"CYAN","CYAN KENG CHIN ROAD Singapore",10,"Non-landed Properties","2",4200,"1100 to 1200","19-Jul","103.8304625","1.318146","6 keng chin rd, singapore 258709"
16716,"CITYSCAPE @FARRER PARK","CITYSCAPE @FARRER PARK MERGUI ROAD Singapore",8,"Non-landed Properties","2",2800,"1000 to 1100","19-Jul","103.8512795","1.3177793","101 mergui rd, singapore 219067"
16717,"D'LEEDON","D'LEEDON LEEDON HEIGHTS Singapore",10,"Non-landed Properties","3",5500,"1600 to 1700","19-Jul","103.8036039","1.3151717","7 leedon heights, singapore"
16718,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT CLAYMORE ROAD Singapore",9,"Non-landed Properties","3",3600,"1200 to 1300","19-Jul","103.8303372","1.3076158","claymore rd, singapore"
16719,"CYAN","CYAN KENG CHIN ROAD Singapore",10,"Non-landed Properties","2",4500,"1000 to 1100","19-Jul","103.8304625","1.318146","6 keng chin rd, singapore 258709"
16720,"LEEDON 2","LEEDON 2 LEEDON ROAD Singapore",10,"Non-landed Properties","3",3300,"1100 to 1200","19-Jul","103.7968372","1.3129585","2 leedon rd, singapore 267829"
16721,"THE PEAK @ CAIRNHILL II","THE PEAK @ CAIRNHILL II CAIRNHILL CIRCLE Singapore",9,"Non-landed Properties","2",3850,"900 to 1000","19-Jul","103.837991","1.308003","61 cairnhill cir, singapore 229789"
16722,"CITY SQUARE RESIDENCES","CITY SQUARE RESIDENCES KITCHENER LINK Singapore",8,"Non-landed Properties","3",4000,"1200 to 1300","19-Jul","103.8574666","1.3105599","4 kitchener link, singapore 208539"
16723,"ONE JERVOIS","ONE JERVOIS JERVOIS CLOSE Singapore",10,"Non-landed Properties","2",4000,"1000 to 1100","19-Jul","103.824704","1.2928495","1 jervois cl, singapore 249103"
16724,"CRYSTAL COURT","CRYSTAL COURT RIVER VALLEY ROAD Singapore",10,"Non-landed Properties","4",5000,"2500 to 2600","19-Jul","103.8270227","1.2941907","456 river valley rd, singapore 248342"
16725,"GRAMERCY PARK","GRAMERCY PARK GRANGE ROAD Singapore",10,"Non-landed Properties","2",6600,"1200 to 1300","19-Jul","103.8265691","1.2984124","57 grange rd, singapore 249569"
16726,"THE GRANGE","THE GRANGE GRANGE GARDEN Singapore",10,"Non-landed Properties","4",9300,"2200 to 2300","19-Jul","103.8236303","1.3010947","grange garden, singapore"
16727,"BURLINGTON SQUARE","BURLINGTON SQUARE BENCOOLEN STREET Singapore",7,"Non-landed Properties","2",3300,"800 to 900","19-Jul","103.8526019","1.3024212","175 bencoolen st, singapore 189649"
16728,"SPRING RESIDENCES","SPRING RESIDENCES EWE BOON ROAD Singapore",10,"Non-landed Properties","2",3200,"1100 to 1200","19-Jul","103.830536","1.316208","25 ewe boon rd, singapore 259329"
16729,"GRANGE HEIGHTS","GRANGE HEIGHTS GRANGE ROAD Singapore",9,"Non-landed Properties","4",5500,"2200 to 2300","19-Jul","103.8346988","1.2978246","23 grange rd, singapore 239698"
16730,"PRISTINE HEIGHTS","PRISTINE HEIGHTS MERGUI ROAD Singapore",8,"Non-landed Properties","3",3300,"1300 to 1400","19-Jul","103.8519834","1.3170939","77 mergui rd, singapore 219053"
16731,"HOLLAND PEAK","HOLLAND PEAK HOLLAND HILL Singapore",10,"Non-landed Properties","4",3900,"1800 to 1900","19-Jul","103.8003677","1.3093249","holland hill & holland peak condominium, singapore"
16732,"JOOL SUITES","JOOL SUITES SING JOO WALK Singapore",8,"Non-landed Properties","1",1950,"600 to 700","19-Jul","103.8550069","1.315246","2 sing joo walk, singapore 217811"
16733,"THE CAIRNHILL","THE CAIRNHILL CAIRNHILL RISE Singapore",9,"Non-landed Properties","4",6203,"2500 to 2600","19-Jul","103.839238","1.3071175","cairnhill rise, singapore"
16734,"VISIONCREST","VISIONCREST OXLEY RISE Singapore",9,"Non-landed Properties","2",5500,"900 to 1000","19-Jul","103.8428781","1.2988332","33 oxley rise, singapore 238467"
16735,"THE MARQ ON PATERSON HILL","THE MARQ ON PATERSON HILL PATERSON HILL Singapore",9,"Non-landed Properties","4",20000,">3000","19-Jul","103.8289081","1.3005228","8a paterson hill, singapore 238568"
16736,"GRANGE 80","GRANGE 80 GRANGE ROAD Singapore",10,"Non-landed Properties","4",6550,"2300 to 2400","19-Jul","103.828234","1.299345","80 grange rd, singapore 249585"
16737,"GOODLAND BUILDING","GOODLAND BUILDING ROBERTS LANE Singapore",8,"Non-landed Properties","na*",3600,"300 to 400","19-Jul","103.853683","1.3105964","18 roberts ln, singapore 218297"
16738,"THE TRILLIUM","THE TRILLIUM KIM SENG ROAD Singapore",9,"Non-landed Properties","na*",5200,"1300 to 1400","19-Jul","103.8334717","1.2940021","114 kim seng rd, singapore 239433"
16739,"BELLE VUE RESIDENCES","BELLE VUE RESIDENCES OXLEY WALK Singapore",9,"Non-landed Properties","4",13500,">3000","19-Jul","103.8423349","1.2962835","33 oxley walk, 15, singapore 238597"
16740,"CITY SQUARE RESIDENCES","CITY SQUARE RESIDENCES KITCHENER LINK Singapore",8,"Non-landed Properties","1",2500,"500 to 600","19-Jul","103.8574666","1.3105599","4 kitchener link, singapore 208539"
16741,"HORIZON TOWERS","HORIZON TOWERS LEONIE HILL Singapore",9,"Non-landed Properties","4",5800,"2400 to 2500","19-Jul","103.8333551","1.2983254","15 leonie hill rd, singapore 239194"
16742,"ROBIN REGALIA","ROBIN REGALIA ROBIN ROAD Singapore",10,"Non-landed Properties","2",2900,"800 to 900","19-Jul","103.828434","1.3171993","33 robin rd, singapore 258208"
16743,"CITY SQUARE RESIDENCES","CITY SQUARE RESIDENCES KITCHENER LINK Singapore",8,"Non-landed Properties","1",2800,"500 to 600","19-Jul","103.8574666","1.3105599","4 kitchener link, singapore 208539"
16744,"ORANGE REGENCY","ORANGE REGENCY FERNHILL ROAD Singapore",10,"Non-landed Properties","na*",9771,">3000","19-Jul","103.824772","1.31194","101 fernhill rd, singapore 259137"
16745,"VISIONCREST","VISIONCREST OXLEY RISE Singapore",9,"Non-landed Properties","2",5000,"900 to 1000","19-Jul","103.8428781","1.2988332","33 oxley rise, singapore 238467"
16746,"THE RISE @ OXLEY - RESIDENCES","THE RISE @ OXLEY - RESIDENCES OXLEY RISE Singapore",9,"Non-landed Properties","1",2500,"400 to 500","19-Jul","103.8430585","1.2974286","73 oxley rise, singapore 238699"
16747,"RESIDENCES @ KILLINEY","RESIDENCES @ KILLINEY KILLINEY ROAD Singapore",9,"Non-landed Properties","2",6600,"1300 to 1400","19-Jul","103.8381469","1.2968528","147 killiney rd, singapore 239566"
16748,"THE TRIZON","THE TRIZON RIDGEWOOD CLOSE Singapore",10,"Non-landed Properties","2",3500,"1000 to 1100","19-Jul","103.7779343","1.3167809","8 ridgewood cl, singapore 276698"
16749,"SCOTTS SQUARE","SCOTTS SQUARE SCOTTS ROAD Singapore",9,"Non-landed Properties","1",4629,"600 to 700","19-Jul","103.8329553","1.3058809","6 scotts rd, singapore 228209"
16750,"WILMER HOUSE","WILMER HOUSE ST. THOMAS WALK Singapore",9,"Non-landed Properties","3",5400,"1800 to 1900","19-Jul","103.8357022","1.2963942","st thomas walk, singapore"
16751,"PATERSON SUITES","PATERSON SUITES PATERSON ROAD Singapore",9,"Non-landed Properties","3",7000,"1600 to 1700","19-Jul","103.8302151","1.299956","83 paterson rd, singapore 238549"
16752,"BOTANIC GARDENS MANSION","BOTANIC GARDENS MANSION TAMAN SERASI Singapore",10,"Non-landed Properties","3",4300,"1600 to 1700","19-Jul","103.8192159","1.3079049","18 taman serasi, singapore 257722"
16753,"SUNSHINE PLAZA","SUNSHINE PLAZA PRINSEP LINK Singapore",7,"Non-landed Properties","3",3800,"1000 to 1100","19-Jul","103.8506594","1.3005337","10 prinsep link, singapore 187948"
16754,"EMILY RESIDENCE","EMILY RESIDENCE MOUNT EMILY ROAD Singapore",9,"Non-landed Properties","1",2500,"500 to 600","19-Jul","103.8492297","1.3040927","3 mount emily rd, singapore 228485"
16755,"CITY SQUARE RESIDENCES","CITY SQUARE RESIDENCES KITCHENER LINK Singapore",8,"Non-landed Properties","2",3550,"800 to 900","19-Jul","103.8574666","1.3105599","4 kitchener link, singapore 208539"
16756,"CLIVEDEN AT GRANGE","CLIVEDEN AT GRANGE GRANGE ROAD Singapore",10,"Non-landed Properties","3",9000,"2100 to 2200","19-Jul","103.826623","1.2992831","cliveden at grange, singapore"
16757,"SOPHIA HILLS","SOPHIA HILLS MOUNT SOPHIA Singapore",9,"Non-landed Properties","2",3000,"700 to 800","19-Jul","103.8466989","1.3015306","mount sophia, singapore"
16758,"ST THOMAS SUITES","ST THOMAS SUITES ST. THOMAS WALK Singapore",9,"Non-landed Properties","4",10000,"2600 to 2700","19-Jul","103.8358499","1.298347","31-35 st thomas walk, singapore 238113"
16759,"PARVIS","PARVIS HOLLAND HILL Singapore",10,"Non-landed Properties","4",7500,"2000 to 2100","19-Jul","103.8007994","1.3105012","12 holland hill, singapore 278743"
16760,"SOHO 188","SOHO 188 RACE COURSE ROAD Singapore",8,"Non-landed Properties","1",2000,"400 to 500","19-Jul","103.8533682","1.3112481","188 race course rd, singapore 218612"
16761,"DUO RESIDENCES","DUO RESIDENCES FRASER STREET Singapore",7,"Non-landed Properties","1",3600,"600 to 700","19-Jul","103.8583668","1.3003631","1 fraser st, singapore 189350"
16762,"THE BALMORAL","THE BALMORAL BALMORAL PARK Singapore",10,"Non-landed Properties","4",6350,"2900 to 3000","19-Jul","103.828357","1.315539","20 balmoral park, singapore 259849"
16763,"THE ORCHARD RESIDENCES","THE ORCHARD RESIDENCES ORCHARD BOULEVARD Singapore",9,"Non-landed Properties","3",11500,"2100 to 2200","19-Jul","103.8316837","1.3036056","238 orchard blvd, singapore 248652"
16764,"THE BAYRON","THE BAYRON DEVONSHIRE ROAD Singapore",9,"Non-landed Properties","2",4200,"700 to 800","19-Jul","103.837581","1.297841","49 st thomas walk, singapore 238140"
16765,"SHANGRI-LA RESIDENCES","SHANGRI-LA RESIDENCES LADY HILL ROAD Singapore",10,"Non-landed Properties","4",11665,"2000 to 2100","19-Jul","103.8253016","1.31074","1a lady hill rd, singapore 258685"
16766,"D'LEEDON","D'LEEDON LEEDON HEIGHTS Singapore",10,"Non-landed Properties","2",3600,"700 to 800","19-Jul","103.8036039","1.3151717","7 leedon heights, singapore"
16767,"CITY SQUARE RESIDENCES","CITY SQUARE RESIDENCES KITCHENER LINK Singapore",8,"Non-landed Properties","1",2500,"500 to 600","19-Jul","103.8574666","1.3105599","4 kitchener link, singapore 208539"
16768,"PEACE CENTRE / MANSIONS","PEACE CENTRE / MANSIONS SOPHIA ROAD Singapore",9,"Non-landed Properties","3",3400,"2200 to 2300","19-Jul","103.8490634","1.3013144","1 sophia rd, singapore 228149"
16769,"CYAN","CYAN KENG CHIN ROAD Singapore",10,"Non-landed Properties","4",10200,"1800 to 1900","19-Jul","103.8304625","1.318146","6 keng chin rd, singapore 258709"
16770,"THE QUAYSIDE","THE QUAYSIDE ROBERTSON QUAY Singapore",9,"Non-landed Properties","2",4000,"1100 to 1200","19-Jul","103.8391632","1.2900297","60 robertson quay, singapore 238252"
16771,"CITY SQUARE RESIDENCES","CITY SQUARE RESIDENCES KITCHENER LINK Singapore",8,"Non-landed Properties","1",2500,"500 to 600","19-Jul","103.8574666","1.3105599","4 kitchener link, singapore 208539"
16772,"NATHAN SUITES","NATHAN SUITES NATHAN ROAD Singapore",10,"Non-landed Properties","2",4500,"900 to 1000","19-Jul","103.8269575","1.2949977","21 nathan rd, singapore 248743"
16773,"SOHO 188","SOHO 188 RACE COURSE ROAD Singapore",8,"Non-landed Properties","1",2050,"400 to 500","19-Jul","103.8533682","1.3112481","188 race course rd, singapore 218612"
16774,"8 @ MOUNT SOPHIA","8 @ MOUNT SOPHIA MOUNT SOPHIA Singapore",9,"Non-landed Properties","3",5720,"1300 to 1400","19-Jul","103.8459143","1.301183","10 mount sophia, singapore 228459"
16775,"38 JERVOIS","38 JERVOIS JERVOIS ROAD Singapore",10,"Non-landed Properties","1",3300,"400 to 500","19-Jul","103.8226869","1.2940454","38 jervois rd, singapore 249078"
16776,"RV RESIDENCES","RV RESIDENCES RIVER VALLEY ROAD Singapore",10,"Non-landed Properties","1",2350,"400 to 500","19-Jul","103.8284509","1.2943579","461 river valley rd, singapore 248346"
16777,"THE PEAK @ CAIRNHILL II","THE PEAK @ CAIRNHILL II CAIRNHILL CIRCLE Singapore",9,"Non-landed Properties","2",4100,"800 to 900","19-Jul","103.837991","1.308003","61 cairnhill cir, singapore 229789"
16778,"OUE TWIN PEAKS","OUE TWIN PEAKS LEONIE HILL ROAD Singapore",9,"Non-landed Properties","1",3400,"500 to 600","19-Jul","103.8337783","1.2994363","33 leonie hill rd, singapore 239197"
16779,"THE CENTREPOINT","THE CENTREPOINT ORCHARD ROAD Singapore",9,"Non-landed Properties","1",2400,"700 to 800","19-Jul","103.8397604","1.3021282","176 orchard rd, singapore 238843"
16780,"THE BOUTIQ","THE BOUTIQ KILLINEY ROAD Singapore",9,"Non-landed Properties","2",3900,"700 to 800","19-Jul","103.8386086","1.296614","143 killiney rd, singapore 239573"
16781,"D'LEEDON","D'LEEDON LEEDON HEIGHTS Singapore",10,"Non-landed Properties","1",3500,"600 to 700","19-Jul","103.8036039","1.3151717","7 leedon heights, singapore"
16782,"URBAN SUITES","URBAN SUITES HULLET ROAD Singapore",9,"Non-landed Properties","2",6500,"1000 to 1100","19-Jul","103.8383572","1.3033979","hullet rd, singapore"
16783,"WILKIE VALE","WILKIE VALE WILKIE ROAD Singapore",9,"Non-landed Properties","na*",3500,"1100 to 1200","19-Jul","103.8475801","1.3028278","wilkie rd, singapore"
16784,"SARKIES MANSIONS","SARKIES MANSIONS SARKIES ROAD Singapore",10,"Non-landed Properties","3",6200,"1900 to 2000","19-Jul","103.836121","1.313685","9 sarkies rd, singapore 258128"
16785,"THE TRILLIUM","THE TRILLIUM KIM SENG ROAD Singapore",9,"Non-landed Properties","4",7500,"2200 to 2300","19-Jul","103.8334717","1.2940021","114 kim seng rd, singapore 239433"
16786,"NATHAN RESIDENCES","NATHAN RESIDENCES NATHAN ROAD Singapore",10,"Non-landed Properties","1",2700,"500 to 600","19-Jul","103.8273403","1.294635","25 nathan rd, singapore 248745"
16787,"SOPHIA HILLS","SOPHIA HILLS MOUNT SOPHIA Singapore",9,"Non-landed Properties","2",2500,"700 to 800","19-Jul","103.8466989","1.3015306","mount sophia, singapore"
16788,"THE PATERSON EDGE","THE PATERSON EDGE PATERSON ROAD Singapore",9,"Non-landed Properties","2",3800,"900 to 1000","19-Jul","103.829684","1.302637","the paterson edge, singapore"
16789,"LEONIE CONDOTEL","LEONIE CONDOTEL LEONIE HILL ROAD Singapore",9,"Non-landed Properties","4",8992,"2700 to 2800","19-Jul","103.8339736","1.2970353","2 leonie hill rd, singapore 239192"
16790,"SOMMERVILLE PARK","SOMMERVILLE PARK FARRER DRIVE Singapore",10,"Non-landed Properties","3",5700,"1800 to 1900","19-Jul","103.806916","1.3122121","15 sommerville estate rd, singapore 258022"
16791,"CLIVEDEN AT GRANGE","CLIVEDEN AT GRANGE GRANGE ROAD Singapore",10,"Non-landed Properties","3",10925,"2100 to 2200","19-Jul","103.826623","1.2992831","cliveden at grange, singapore"
16792,"GALLOP GABLES","GALLOP GABLES FARRER ROAD Singapore",10,"Non-landed Properties","4",11600,">3000","19-Jul","103.8069439","1.3162577","70-82 farrer rd, singapore 268852"
16793,"CITY SQUARE RESIDENCES","CITY SQUARE RESIDENCES KITCHENER LINK Singapore",8,"Non-landed Properties","3",3800,"1200 to 1300","19-Jul","103.8574666","1.3105599","4 kitchener link, singapore 208539"
16794,"WATERMARK ROBERTSON QUAY","WATERMARK ROBERTSON QUAY RODYK STREET Singapore",9,"Non-landed Properties","2",4300,"900 to 1000","19-Jul","103.8381538","1.2909583","1 rodyk st, singapore 238212"
16795,"CAVENAGH GARDENS","CAVENAGH GARDENS CAVENAGH ROAD Singapore",9,"Non-landed Properties","3",4000,"1500 to 1600","19-Jul","103.8408371","1.3055898","69 cavenagh rd, singapore 229622"
16796,"VICTORIA APARTMENTS","VICTORIA APARTMENTS KITCHENER ROAD Singapore",8,"Non-landed Properties","2",2300,"900 to 1000","19-Jul","103.8573824","1.3097324","kitchener rd, singapore"
16797,"GOODWOOD RESIDENCE","GOODWOOD RESIDENCE BUKIT TIMAH ROAD Singapore",10,"Non-landed Properties","2",6000,"1100 to 1200","19-Jul","103.8357836","1.3153236","261 bukit timah rd, singapore 259703"
16798,"THE METZ","THE METZ DEVONSHIRE ROAD Singapore",9,"Non-landed Properties","2",6050,"1000 to 1100","19-Jul","103.8370147","1.2993608","83 devonshire rd, singapore 239864"
16799,"HELIOS RESIDENCES","HELIOS RESIDENCES CAIRNHILL CIRCLE Singapore",9,"Non-landed Properties","2",7000,"1300 to 1400","19-Jul","103.837965","1.306856","17 cairnhill cir, singapore 229816"
16800,"ST MARTIN RESIDENCE","ST MARTIN RESIDENCE ST. MARTIN'S DRIVE Singapore",10,"Non-landed Properties","1",2900,"500 to 600","19-Jul","103.8245283","1.3062019","2 st martin's dr, singapore 257989"
16801,"THE PEAK @ CAIRNHILL II","THE PEAK @ CAIRNHILL II CAIRNHILL CIRCLE Singapore",9,"Non-landed Properties","2",3500,"900 to 1000","19-Jul","103.837991","1.308003","61 cairnhill cir, singapore 229789"
16802,"RICHMOND PARK","RICHMOND PARK BIDEFORD ROAD Singapore",9,"Non-landed Properties","2",5500,"1200 to 1300","19-Jul","103.8364908","1.3048399","3 bideford rd, singapore 229920"
16803,"SCOTTS HIGHPARK","SCOTTS HIGHPARK SCOTTS ROAD Singapore",9,"Non-landed Properties","2",3800,"1100 to 1200","19-Jul","103.8369907","1.311959","45 scotts rd, singapore 228232"
16804,"ELIZABETH HEIGHTS","ELIZABETH HEIGHTS CAIRNHILL ROAD Singapore",9,"Non-landed Properties","4",5200,"2500 to 2600","19-Jul","103.836357","1.307547","57 cairnhill rd, singapore 229668"
16805,"THE EQUATORIAL","THE EQUATORIAL STEVENS ROAD Singapore",10,"Non-landed Properties","2",3400,"1200 to 1300","19-Jul","103.82505","1.320009","151 stevens rd, singapore 257872"
16806,"HORIZON TOWERS","HORIZON TOWERS LEONIE HILL ROAD Singapore",9,"Non-landed Properties","4",6100,"2300 to 2400","19-Jul","103.8333551","1.2983254","15 leonie hill rd, singapore 239194"
16807,"ASTRID MEADOWS","ASTRID MEADOWS CORONATION ROAD WEST Singapore",10,"Non-landed Properties","na*",6500,"2000 to 2100","19-Jul","103.7948586","1.3185032","38-56 coronation rd w, singapore 269259"
