"V1","V2","V3","V4","V5","V6","V7","V8","V9","lon","lat","address"
28078,"D'LEEDON","D'LEEDON LEEDON HEIGHTS Singapore",10,"Non-landed Properties","2",3500,"700 to 800","19-Jan","103.8036039","1.3151717","7 leedon heights, singapore"
28079,"THE LAURELS","THE LAURELS CAIRNHILL ROAD Singapore",9,"Non-landed Properties","na*",3200,"500 to 600","19-Jan","103.8373058","1.3048975","38 cairnhill rd, singapore 229658"
28080,"RV RESIDENCES","RV RESIDENCES RIVER VALLEY ROAD Singapore",10,"Non-landed Properties","1",2500,"400 to 500","19-Jan","103.8284509","1.2943579","461 river valley rd, singapore 248346"
28081,"REIGNWOOD HAMILTON SCOTTS","REIGNWOOD HAMILTON SCOTTS SCOTTS ROAD Singapore",9,"Non-landed Properties","3",13300,"2700 to 2800","19-Jan","103.8359208","1.3114189","37 scotts rd, singapore 228229"
28082,"CITYSCAPE @FARRER PARK","CITYSCAPE @FARRER PARK MERGUI ROAD Singapore",8,"Non-landed Properties","3",3600,"1200 to 1300","19-Jan","103.8512795","1.3177793","101 mergui rd, singapore 219067"
28083,"WATERSCAPE AT CAVENAGH","WATERSCAPE AT CAVENAGH CAVENAGH ROAD Singapore",9,"Non-landed Properties","3",5000,"1300 to 1400","19-Jan","103.8408415","1.3042713","65 – 65f cavenagh rd, singapore 229633"
28084,"RIVERDALE RESIDENCE","RIVERDALE RESIDENCE RIVER VALLEY ROAD Singapore",9,"Non-landed Properties","2",3300,"1100 to 1200","19-Jan","103.8349683","1.2967112","346 river valley rd, singapore 238373"
28085,"THE CENTREPOINT","THE CENTREPOINT ORCHARD ROAD Singapore",9,"Non-landed Properties","1",2000,"700 to 800","19-Jan","103.8397604","1.3021282","176 orchard rd, singapore 238843"
28086,"LOFT @ NATHAN","LOFT @ NATHAN NATHAN ROAD Singapore",10,"Non-landed Properties","1",2150,"400 to 500","19-Jan","103.8276862","1.2945225","31 nathan rd, singapore"
28087,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT SERANGOON ROAD Singapore",8,"Non-landed Properties","na*",2300,"700 to 800","19-Jan","103.8660714","1.3638087","serangoon garden way, singapore"
28088,"ROBIN SUITES","ROBIN SUITES ROBIN ROAD Singapore",10,"Non-landed Properties","2",2800,"900 to 1000","19-Jan","103.828489","1.317651","25 robin rd, singapore 258203"
28089,"ASPEN HEIGHTS","ASPEN HEIGHTS RIVER VALLEY ROAD Singapore",9,"Non-landed Properties","3",4500,"1300 to 1400","19-Jan","103.8404024","1.2943618","#b1, 263 river valley rd, 04, singapore 238307"
28090,"REGENCY PARK","REGENCY PARK NATHAN ROAD Singapore",10,"Non-landed Properties","3",11500,">3000","19-Jan","103.8258595","1.2968688","3 nathan rd, singapore 248726"
28091,"VILLA DELLE ROSE","VILLA DELLE ROSE TAMAN NAKHODA Singapore",10,"Non-landed Properties","3",8000,">3000","19-Jan","103.807281","1.310715","2, 104 taman nakhoda, singapore 257795"
28092,"ROBERTSON 100","ROBERTSON 100 ROBERTSON QUAY Singapore",9,"Non-landed Properties","2",3400,"900 to 1000","19-Jan","103.8381157","1.2913126","100 robertson quay, singapore 238250"
28093,"SAGE","SAGE NASSIM ROAD Singapore",10,"Non-landed Properties","4",17000,">3000","19-Jan","103.8227859","1.308688","21 nassim rd, singapore 258462"
28094,"FORTE SUITES","FORTE SUITES MERGUI ROAD Singapore",8,"Non-landed Properties","2",3000,"600 to 700","19-Jan","103.8519244","1.3178263","88 mergui rd, singapore 219062"
28095,"VALLEY HOUSE","VALLEY HOUSE RIVER VALLEY ROAD Singapore",9,"Non-landed Properties","3",4200,"1300 to 1400","19-Jan","103.838056","1.29606","338 river valley rd, singapore 238367"
28096,"THE METZ","THE METZ DEVONSHIRE ROAD Singapore",9,"Non-landed Properties","1",3200,"500 to 600","19-Jan","103.8370147","1.2993608","83 devonshire rd, singapore 239864"
28097,"SERENE CENTRE","SERENE CENTRE JALAN SERENE Singapore",10,"Non-landed Properties","na*",2800,"900 to 1000","19-Jan","103.8136993","1.3226045","10 jln serene, singapore 258748"
28098,"THE MARQ ON PATERSON HILL","THE MARQ ON PATERSON HILL PATERSON HILL Singapore",9,"Non-landed Properties","4",16800,">3000","19-Jan","103.8289081","1.3005228","8a paterson hill, singapore 238568"
28099,"D'LEEDON","D'LEEDON LEEDON HEIGHTS Singapore",10,"Non-landed Properties","3",5000,"1200 to 1300","19-Jan","103.8036039","1.3151717","7 leedon heights, singapore"
28100,"ONE JERVOIS","ONE JERVOIS JERVOIS CLOSE Singapore",10,"Non-landed Properties","2",4000,"1000 to 1100","19-Jan","103.824704","1.2928495","1 jervois cl, singapore 249103"
28101,"ONE CHATSWORTH","ONE CHATSWORTH CHATSWORTH ROAD Singapore",10,"Non-landed Properties","5",10000,">3000","19-Jan","103.824859","1.299212","1 chatsworth rd, singapore 249745"
28102,"THE CENTREPOINT","THE CENTREPOINT ORCHARD ROAD Singapore",9,"Non-landed Properties","1",2000,"700 to 800","19-Jan","103.8397604","1.3021282","176 orchard rd, singapore 238843"
28103,"TYRWHITT 139","TYRWHITT 139 TYRWHITT ROAD Singapore",8,"Non-landed Properties","2",2600,"800 to 900","19-Jan","103.8599009","1.3115626","139 tyrwhitt rd, singapore 207557"
28104,"SOPHIA RESIDENCE","SOPHIA RESIDENCE SOPHIA ROAD Singapore",9,"Non-landed Properties","4",6500,"1800 to 1900","19-Jan","103.8484781","1.3017592","13 sophia road, singapore 228192"
28105,"UE SQUARE","UE SQUARE RIVER VALLEY ROAD Singapore",9,"Non-landed Properties","4",6200,"2000 to 2100","19-Jan","103.8419463","1.2927492","205 river valley rd, singapore 238274"
28106,"ONE NORTH BRIDGE","ONE NORTH BRIDGE NORTH BRIDGE ROAD Singapore",6,"Non-landed Properties","1",3422,"400 to 500","19-Jan","103.8488974","1.290025","#06-36, high street center, singapore 179094, 1 north bridge rd, singapore 179094"
28107,"MOUNT SOPHIA SUITES","MOUNT SOPHIA SUITES SOPHIA ROAD Singapore",9,"Non-landed Properties","1",1950,"300 to 400","19-Jan","103.8492058","1.3020109","8 wilkie rd, singapore 228095"
28108,"REGENCY PARK","REGENCY PARK NATHAN ROAD Singapore",10,"Non-landed Properties","3",11000,">3000","19-Jan","103.8258595","1.2968688","3 nathan rd, singapore 248726"
28109,"THE IMPERIAL","THE IMPERIAL JALAN RUMBIA Singapore",9,"Non-landed Properties","3",6000,"1400 to 1500","19-Jan","103.8426291","1.2949721","11 jln rumbia, singapore 239621"
28110,"MARTIN PLACE RESIDENCES","MARTIN PLACE RESIDENCES MARTIN PLACE Singapore",9,"Non-landed Properties","1",3000,"500 to 600","19-Jan","103.8381331","1.2940753","6 martin pl, singapore 237990"
28111,"CYAN","CYAN KENG CHIN ROAD Singapore",10,"Non-landed Properties","4",12100,">3000","19-Jan","103.8304625","1.318146","6 keng chin rd, singapore 258709"
28112,"THE PATERSON","THE PATERSON PATERSON ROAD Singapore",9,"Non-landed Properties","2",5000,"1200 to 1300","19-Jan","103.8306266","1.3026314","paterson rd, singapore"
28113,"TRIBECA","TRIBECA KIM SENG ROAD Singapore",9,"Non-landed Properties","1",2600,"500 to 600","19-Jan","103.8344962","1.2910982","60 kim seng rd, singapore 239497"
28114,"D'LEEDON","D'LEEDON LEEDON HEIGHTS Singapore",10,"Non-landed Properties","3",6600,"1600 to 1700","19-Jan","103.8036039","1.3151717","7 leedon heights, singapore"
28115,"ONE BALMORAL","ONE BALMORAL BALMORAL ROAD Singapore",10,"Non-landed Properties","1",2950,"500 to 600","19-Jan","103.830196","1.313333","1 balmoral rd, singapore 259784"
28116,"LIANG SEAH PLACE","LIANG SEAH PLACE LIANG SEAH STREET Singapore",7,"Non-landed Properties","na*",2561,"700 to 800","19-Jan","103.8560573","1.2984385","liang seah st, singapore"
28117,"PARC EMILY","PARC EMILY MOUNT EMILY ROAD Singapore",9,"Non-landed Properties","1",3000,"600 to 700","19-Jan","103.848768","1.3043618","5 mount emily rd, singapore 228490"
28118,"ILLUMINAIRE ON DEVONSHIRE","ILLUMINAIRE ON DEVONSHIRE DEVONSHIRE ROAD Singapore",9,"Non-landed Properties","na*",2500,"400 to 500","19-Jan","103.8367923","1.2989725","65 devonshire rd, singapore 239900"
28119,"THE PLAZA","THE PLAZA BEACH ROAD Singapore",7,"Non-landed Properties","2",3000,"800 to 900","19-Jan","103.8600482","1.2995208","7500b beach rd, singapore 199592"
28120,"ONE NORTH BRIDGE","ONE NORTH BRIDGE NORTH BRIDGE ROAD Singapore",6,"Non-landed Properties","1",4543,"400 to 500","19-Jan","103.8488974","1.290025","#06-36, high street center, singapore 179094, 1 north bridge rd, singapore 179094"
28121,"CASA CAIRNHILL","CASA CAIRNHILL PECK HAY ROAD Singapore",9,"Non-landed Properties","3",3138,"1500 to 1600","19-Jan","103.8395445","1.3087075","1 peck hay rd, singapore 228305"
28122,"PARC SOPHIA","PARC SOPHIA ADIS ROAD Singapore",9,"Non-landed Properties","2",3300,"700 to 800","19-Jan","103.8476156","1.30145","10 adis rd, singapore 229979"
28123,"THE PEAK @ CAIRNHILL I","THE PEAK @ CAIRNHILL I CAIRNHILL CIRCLE Singapore",9,"Non-landed Properties","1",2600,"600 to 700","19-Jan","103.838378","1.308098","51 cairnhill cir, singapore 229784"
28124,"CYAN","CYAN KENG CHIN ROAD Singapore",10,"Non-landed Properties","2",4500,"1000 to 1100","19-Jan","103.8304625","1.318146","6 keng chin rd, singapore 258709"
28125,"THE CENTREPOINT","THE CENTREPOINT ORCHARD ROAD Singapore",9,"Non-landed Properties","1",2000,"700 to 800","19-Jan","103.8397604","1.3021282","176 orchard rd, singapore 238843"
28126,"THE CENTREPOINT","THE CENTREPOINT ORCHARD ROAD Singapore",9,"Non-landed Properties","1",2000,"700 to 800","19-Jan","103.8397604","1.3021282","176 orchard rd, singapore 238843"
28127,"SOPHIA RESIDENCE","SOPHIA RESIDENCE SOPHIA ROAD Singapore",9,"Non-landed Properties","4",6000,"1800 to 1900","19-Jan","103.8484781","1.3017592","13 sophia road, singapore 228192"
28128,"HOLLAND PEAK","HOLLAND PEAK HOLLAND HILL Singapore",10,"Non-landed Properties","3",3780,"1700 to 1800","19-Jan","103.8003677","1.3093249","holland hill & holland peak condominium, singapore"
28129,"CITY SQUARE RESIDENCES","CITY SQUARE RESIDENCES KITCHENER LINK Singapore",8,"Non-landed Properties","3",5400,"1200 to 1300","19-Jan","103.8574666","1.3105599","4 kitchener link, singapore 208539"
28130,"LE SOMME","LE SOMME SOMME ROAD Singapore",8,"Non-landed Properties","1",2600,"1000 to 1100","19-Jan","103.8583589","1.3112998","60 somme rd singapore 207876 somme rd, singapore 207876"
28131,"LA CRYSTAL","LA CRYSTAL KILLINEY ROAD Singapore",9,"Non-landed Properties","3",3200,"1000 to 1100","19-Jan","103.836884","1.296453","160 killiney rd, singapore 239568"
28132,"CITY SQUARE RESIDENCES","CITY SQUARE RESIDENCES KITCHENER LINK Singapore",8,"Non-landed Properties","3",3900,"1200 to 1300","19-Jan","103.8574666","1.3105599","4 kitchener link, singapore 208539"
28133,"CAVENAGH FORTUNA","CAVENAGH FORTUNA CAVENAGH ROAD Singapore",9,"Non-landed Properties","3",5300,"2300 to 2400","19-Jan","103.840786","1.306258","81 cavenagh rd, singapore 229626"
28134,"THE TRIZON","THE TRIZON RIDGEWOOD CLOSE Singapore",10,"Non-landed Properties","3",5200,"1800 to 1900","19-Jan","103.7779343","1.3167809","8 ridgewood cl, singapore 276698"
28135,"BELLE VUE RESIDENCES","BELLE VUE RESIDENCES OXLEY WALK Singapore",9,"Non-landed Properties","4",11500,">3000","19-Jan","103.8423349","1.2962835","33 oxley walk, 15, singapore 238597"
28136,"ASTRID MEADOWS","ASTRID MEADOWS CORONATION ROAD WEST Singapore",10,"Non-landed Properties","na*",3200,"1000 to 1100","19-Jan","103.7948586","1.3185032","38-56 coronation rd w, singapore 269259"
28137,"LEWIS LODGE","LEWIS LODGE LEWIS ROAD Singapore",10,"Non-landed Properties","na*",4876,"1900 to 2000","19-Jan","103.8227737","1.3202967","lewis rd, singapore"
28138,"CAIRNHILL CREST","CAIRNHILL CREST CAIRNHILL CIRCLE Singapore",9,"Non-landed Properties","3",8000,"1700 to 1800","19-Jan","103.838422","1.305288","crest, cairnhill cir, 6b, singapore 229814"
28139,"CAIRNHILL RESIDENCES","CAIRNHILL RESIDENCES CAIRNHILL CIRCLE Singapore",9,"Non-landed Properties","3",5200,"1100 to 1200","19-Jan","103.8389215","1.3076954","31-33 cairnhill circle singapore 229775 cairnhill cir, singapore 229775"
28140,"CASA NOVACREST","CASA NOVACREST PECK HAY ROAD Singapore",9,"Non-landed Properties","3",3800,"1400 to 1500","19-Jan","103.8380467","1.3093921","17 peck hay rd, singapore 228313"
28141,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT ZION ROAD Singapore",10,"Non-landed Properties","na*",1500,"900 to 1000","19-Jan","103.8325997","1.2912554","zion rd, singapore"
28142,"LATITUDE","LATITUDE JALAN MUTIARA Singapore",10,"Non-landed Properties","3",8000,"1900 to 2000","19-Jan","103.8284472","1.2957068","31 jln mutiara, 33, 35, singapore 249210"
28143,"CLUNY COURT","CLUNY COURT BUKIT TIMAH ROAD Singapore",10,"Non-landed Properties","na*",5500,"1100 to 1200","19-Jan","103.8142803","1.3226478","501 bukit timah rd, singapore 259760"
28144,"THE CORNWALL","THE CORNWALL CORNWALL GARDENS Singapore",10,"Non-landed Properties","4",6600,"1900 to 2000","19-Jan","103.8009036","1.3162359","cornwall gardens, singapore"
28145,"PARVIS","PARVIS HOLLAND HILL Singapore",10,"Non-landed Properties","3",7700,"1700 to 1800","19-Jan","103.8007994","1.3105012","12 holland hill, singapore 278743"
28146,"MIRAGE TOWER","MIRAGE TOWER KIM SENG ROAD Singapore",9,"Non-landed Properties","3",4300,"1700 to 1800","19-Jan","103.8342609","1.2920309","80 kim seng rd, singapore 239426"
28147,"THE MARQ ON PATERSON HILL","THE MARQ ON PATERSON HILL PATERSON HILL Singapore",9,"Non-landed Properties","4",17500,">3000","19-Jan","103.8289081","1.3005228","8a paterson hill, singapore 238568"
28148,"SOPHIA RESIDENCE","SOPHIA RESIDENCE SOPHIA ROAD Singapore",9,"Non-landed Properties","3",5200,"1300 to 1400","19-Jan","103.8484781","1.3017592","13 sophia road, singapore 228192"
28149,"TRIBECA","TRIBECA KIM SENG ROAD Singapore",9,"Non-landed Properties","3",5400,"1300 to 1400","19-Jan","103.8344962","1.2910982","60 kim seng rd, singapore 239497"
28150,"KENG LEE VIEW","KENG LEE VIEW KENG LEE ROAD Singapore",8,"Non-landed Properties","na*",3000,"1200 to 1300","19-Jan","103.8464685","1.3139654","108 keng lee rd, singapore"
28151,"MONTVIEW","MONTVIEW MOUNT SINAI DRIVE Singapore",10,"Non-landed Properties","4",5650,"1700 to 1800","19-Jan","103.7773005","1.3167112","63 mount sinai dr, singapore 277116"
28152,"THE VERMONT ON CAIRNHILL","THE VERMONT ON CAIRNHILL CAIRNHILL RISE Singapore",9,"Non-landed Properties","3",6300,"1300 to 1400","19-Jan","103.8384002","1.308784","#b1, 12b cairnhill rise, 08, singapore 229747"
28153,"MARTIN NO 38","MARTIN NO 38 MARTIN ROAD Singapore",9,"Non-landed Properties","1",5750,"900 to 1000","19-Jan","103.8379679","1.292161","38 martin rd, singapore 239059"
28154,"ARDMORE THREE","ARDMORE THREE ARDMORE PARK Singapore",10,"Non-landed Properties","3",9000,"1700 to 1800","19-Jan","103.8284566","1.3094943","ardmore park, singapore 259950"
28155,"CYAN","CYAN KENG CHIN ROAD Singapore",10,"Non-landed Properties","4",7200,"1800 to 1900","19-Jan","103.8304625","1.318146","6 keng chin rd, singapore 258709"
28156,"ATTITUDE AT KIM YAM","ATTITUDE AT KIM YAM KIM YAM ROAD Singapore",9,"Non-landed Properties","na*",2200,"500 to 600","19-Jan","103.8389709","1.2955149","1 kim yam rd, singapore 239319"
28157,"THE LEVELZ","THE LEVELZ FARRER ROAD Singapore",10,"Non-landed Properties","2",3200,"900 to 1000","19-Jan","103.8050306","1.3137627","38 farrer rd, singapore 268836"
28158,"OXLEY EDGE","OXLEY EDGE RIVER VALLEY ROAD Singapore",9,"Non-landed Properties","1",2400,"400 to 500","19-Jan","103.8415724","1.2956201","oxley edge, 308 river valley road, oxley edge, singapore 238349 river valley rd, singapore 238349"
28159,"LEEDON RESIDENCE","LEEDON RESIDENCE LEEDON HEIGHTS Singapore",10,"Non-landed Properties","2",5500,"1000 to 1100","19-Jan","103.802657","1.3135159","12 leedon heights, singapore 267935"
28160,"CAIRNHILL NINE","CAIRNHILL NINE CAIRNHILL ROAD Singapore",9,"Non-landed Properties","1",5100,"700 to 800","19-Jan","103.837257","1.303817","9 cairnhill rd, singapore 229723"
28161,"MIRAGE TOWER","MIRAGE TOWER KIM SENG ROAD Singapore",9,"Non-landed Properties","3",4800,"1700 to 1800","19-Jan","103.8342609","1.2920309","80 kim seng rd, singapore 239426"
28162,"SOPHIA HILLS","SOPHIA HILLS MOUNT SOPHIA Singapore",9,"Non-landed Properties","2",3100,"700 to 800","19-Jan","103.8466989","1.3015306","mount sophia, singapore"
28163,"GARDEN APARTMENTS","GARDEN APARTMENTS ORANGE GROVE ROAD Singapore",10,"Non-landed Properties","na*",7700,"2400 to 2500","19-Jan","103.8269254","1.3082629","7 orange grove rd, singapore 258355"
28164,"PALM SPRING","PALM SPRING EWE BOON ROAD Singapore",10,"Non-landed Properties","3",5000,"2000 to 2100","19-Jan","103.831778","1.316536","18 ewe boon rd, singapore 259326"
28165,"NASSIM JADE","NASSIM JADE NASSIM ROAD Singapore",10,"Non-landed Properties","3",8800,">3000","19-Jan","103.8261934","1.3070516","3 nassim rd, singapore 258371"
28166,"RIDGEWOOD","RIDGEWOOD MOUNT SINAI DRIVE Singapore",10,"Non-landed Properties","3",2850,"1300 to 1400","19-Jan","103.7794518","1.3177483","51 mount sinai dr, singapore 277721"
28167,"JERVOIS GROVE","JERVOIS GROVE JERVOIS ROAD Singapore",10,"Non-landed Properties","3",3100,"1400 to 1500","19-Jan","103.8185031","1.2952397","100 jervois rd, singapore 249056"
28168,"CLAREMONT","CLAREMONT KILLINEY ROAD Singapore",9,"Non-landed Properties","4",5300,"1500 to 1600","19-Jan","103.8373567","1.2960371","161 killiney rd, singapore 239569"
28169,"THE LEVELZ","THE LEVELZ FARRER ROAD Singapore",10,"Non-landed Properties","1",2900,"700 to 800","19-Jan","103.8050306","1.3137627","38 farrer rd, singapore 268836"
28170,"ARDMORE PARK","ARDMORE PARK ARDMORE PARK Singapore",10,"Non-landed Properties","4",13500,"2800 to 2900","19-Jan","103.8284566","1.3094943","ardmore park, singapore"
28171,"CITY SQUARE RESIDENCES","CITY SQUARE RESIDENCES KITCHENER LINK Singapore",8,"Non-landed Properties","3",4000,"1200 to 1300","19-Jan","103.8574666","1.3105599","4 kitchener link, singapore 208539"
28172,"GLENTREES","GLENTREES MOUNT SINAI LANE Singapore",10,"Non-landed Properties","3",4200,"1400 to 1500","19-Jan","103.7848114","1.3163321","11-13 mount sinai ln, singapore 277058"
28173,"THE LEVELZ","THE LEVELZ FARRER ROAD Singapore",10,"Non-landed Properties","2",3250,"900 to 1000","19-Jan","103.8050306","1.3137627","38 farrer rd, singapore 268836"
28174,"NEWTON EDGE","NEWTON EDGE MAKEWAY AVENUE Singapore",9,"Non-landed Properties","1",2700,"600 to 700","19-Jan","103.842001","1.3129102","1,3,5 makeway ave, singapore 228598"
28175,"CYAN","CYAN KENG CHIN ROAD Singapore",10,"Non-landed Properties","3",5700,"1400 to 1500","19-Jan","103.8304625","1.318146","6 keng chin rd, singapore 258709"
28176,"CONCOURSE SKYLINE","CONCOURSE SKYLINE BEACH ROAD Singapore",7,"Non-landed Properties","2",6350,"1400 to 1500","19-Jan","103.8619264","1.3005823","298 beach rd, singapore 199554"
28177,"HOLLYWOOD APARTMENTS","HOLLYWOOD APARTMENTS OXLEY RISE Singapore",9,"Non-landed Properties","3",1700,"900 to 1000","19-Jan","103.8429501","1.2965855","108 oxley rise, 104, singapore 238705"
28178,"SHANGRI-LA RESIDENCES","SHANGRI-LA RESIDENCES LADY HILL ROAD Singapore",10,"Non-landed Properties","na*",14800,"1500 to 1600","19-Jan","103.8253016","1.31074","1a lady hill rd, singapore 258685"
28179,"NATHAN SUITES","NATHAN SUITES NATHAN ROAD Singapore",10,"Non-landed Properties","3",6500,"1400 to 1500","19-Jan","103.8269575","1.2949977","21 nathan rd, singapore 248743"
28180,"ONE JERVOIS","ONE JERVOIS JERVOIS CLOSE Singapore",10,"Non-landed Properties","2",4500,"1000 to 1100","19-Jan","103.824704","1.2928495","1 jervois cl, singapore 249103"
28181,"PACIFIC MANSION","PACIFIC MANSION RIVER VALLEY CLOSE Singapore",9,"Non-landed Properties","3",3250,"1500 to 1600","19-Jan","103.8367512","1.2945082","8 river valley cl, singapore 238432"
28182,"ROBERTSON EDGE","ROBERTSON EDGE TONG WATT ROAD Singapore",9,"Non-landed Properties","1",2400,"300 to 400","19-Jan","103.8406014","1.2929463","18 tong watt rd, singapore 238010"
28183,"ROBIN RESIDENCES","ROBIN RESIDENCES ROBIN DRIVE Singapore",10,"Non-landed Properties","2",3600,"800 to 900","19-Jan","103.828074","1.3190877","3 robin dr, singapore 258263"
28184,"KERRISDALE","KERRISDALE STURDEE ROAD Singapore",8,"Non-landed Properties","4",4500,"1400 to 1500","19-Jan","103.8580392","1.3134384","32 sturdee rd, singapore 207853"
28185,"SARKIES GREEN","SARKIES GREEN SARKIES ROAD Singapore",10,"Non-landed Properties","1",2400,"400 to 500","19-Jan","103.8368365","1.3143022","sarkies rd, singapore"
28186,"GALLOP GABLES","GALLOP GABLES FARRER ROAD Singapore",10,"Non-landed Properties","3",5400,"1700 to 1800","19-Jan","103.8069439","1.3162577","70-82 farrer rd, singapore 268852"
28187,"BALMORAL GATE","BALMORAL GATE BALMORAL ROAD Singapore",10,"Non-landed Properties","3",3700,"1600 to 1700","19-Jan","103.8345414","1.3169978","33 balmoral rd, singapore 259811"
28188,"SPANISH VILLAGE","SPANISH VILLAGE FARRER ROAD Singapore",10,"Non-landed Properties","3",3600,"1500 to 1600","19-Jan","103.80574","1.315525","spanish village, singapore"
28189,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT SERANGOON ROAD Singapore",8,"Non-landed Properties","3",2700,"1500 to 1600","19-Jan","103.8660714","1.3638087","serangoon garden way, singapore"
28190,"HORIZON TOWERS","HORIZON TOWERS LEONIE HILL Singapore",9,"Non-landed Properties","4",5500,"2300 to 2400","19-Jan","103.8333551","1.2983254","15 leonie hill rd, singapore 239194"
28191,"SKYPARK","SKYPARK ST. THOMAS WALK Singapore",9,"Non-landed Properties","3",11000,"2600 to 2700","19-Jan","103.8358748","1.297102","22 st thomas walk, singapore 238107"
28192,"SKYLINE @ ORCHARD BOULEVARD","SKYLINE @ ORCHARD BOULEVARD ANGULLIA PARK Singapore",9,"Non-landed Properties","3",12075,"2000 to 2100","19-Jan","103.8295421","1.3032012","23 angullia park, singapore 239975"
28193,"DUO RESIDENCES","DUO RESIDENCES FRASER STREET Singapore",7,"Non-landed Properties","2",5400,"900 to 1000","19-Jan","103.8583668","1.3003631","1 fraser st, singapore 189350"
28194,"RESIDENCES @ KILLINEY","RESIDENCES @ KILLINEY KILLINEY ROAD Singapore",9,"Non-landed Properties","3",7100,"1500 to 1600","19-Jan","103.8381469","1.2968528","147 killiney rd, singapore 239566"
28195,"THE LIGHT @ CAIRNHILL","THE LIGHT @ CAIRNHILL CAIRNHILL CIRCLE Singapore",9,"Non-landed Properties","4",8800,"2400 to 2500","19-Jan","103.8384123","1.3063763","19 cairnhill cir, singapore 229768"
28196,"SOUTHBANK","SOUTHBANK NORTH BRIDGE ROAD Singapore",7,"Non-landed Properties","1",2700,"500 to 600","19-Jan","103.8642934","1.3062529","881 north bridge rd, singapore 198784"
28197,"THE CLAYMORE","THE CLAYMORE CLAYMORE ROAD Singapore",9,"Non-landed Properties","3",8200,"2600 to 2700","19-Jan","103.8303372","1.3076158","claymore rd, singapore"
28198,"MONTVIEW","MONTVIEW MOUNT SINAI DRIVE Singapore",10,"Non-landed Properties","4",6000,"1700 to 1800","19-Jan","103.7773005","1.3167112","63 mount sinai dr, singapore 277116"
28199,"THE METZ","THE METZ DEVONSHIRE ROAD Singapore",9,"Non-landed Properties","2",5800,"1000 to 1100","19-Jan","103.8370147","1.2993608","83 devonshire rd, singapore 239864"
28200,"KENTISH LODGE","KENTISH LODGE OXFORD ROAD Singapore",8,"Non-landed Properties","3",3100,"1100 to 1200","19-Jan","103.8529187","1.3160167","3 oxford rd, singapore 218814"
28201,"GRANGE ROAD APARTMENTS","GRANGE ROAD APARTMENTS GRANGE ROAD Singapore",10,"Non-landed Properties","na*",2500,"1500 to 1600","19-Jan","103.8247661","1.2998391","67 grange rd, singapore 249572"
28202,"TEXTILE CENTRE","TEXTILE CENTRE JALAN SULTAN Singapore",7,"Non-landed Properties","2",2800,"900 to 1000","19-Jan","103.861328","1.3037351","200 jln sultan, textile centre, singapore 199018"
28203,"DUO RESIDENCES","DUO RESIDENCES FRASER STREET Singapore",7,"Non-landed Properties","1",3688,"500 to 600","19-Jan","103.8583668","1.3003631","1 fraser st, singapore 189350"
28204,"THE TATE RESIDENCES","THE TATE RESIDENCES CLAYMORE ROAD Singapore",9,"Non-landed Properties","4",14300,">3000","19-Jan","103.8305293","1.3081616","21 claymore rd, singapore 229545"
28205,"CITYLIGHTS","CITYLIGHTS JELLICOE ROAD Singapore",8,"Non-landed Properties","2",4000,"900 to 1000","19-Jan","103.863189","1.309416","82 jellicoe rd, singapore 208741"
28206,"PINE SPRINGS","PINE SPRINGS BALMORAL ROAD Singapore",10,"Non-landed Properties","1",3150,"700 to 800","19-Jan","103.8305986","1.3146835","7b balmoral rd, singapore 259788 balmoral rd, singapore 259788"
28207,"SHANGHAI ONE","SHANGHAI ONE SHANGHAI ROAD Singapore",10,"Non-landed Properties","2",3250,"800 to 900","19-Jan","103.8277895","1.2947721","1 shanghai rd, singapore 248180"
28208,"CAIRNHILL MANSIONS","CAIRNHILL MANSIONS CAIRNHILL ROAD Singapore",9,"Non-landed Properties","3",3800,"2000 to 2100","19-Jan","103.8362367","1.3091576","69 cairnhill rd, singapore 229675"
28209,"SUITES AT ORCHARD","SUITES AT ORCHARD HANDY ROAD Singapore",9,"Non-landed Properties","1",3000,"500 to 600","19-Jan","103.8458381","1.3004323","38 handy rd, suites@orchard, singapore 229239"
28210,"PALM SPRING","PALM SPRING EWE BOON ROAD Singapore",10,"Non-landed Properties","3",4200,"1900 to 2000","19-Jan","103.831778","1.316536","18 ewe boon rd, singapore 259326"
28211,"LLOYD MANSION","LLOYD MANSION LLOYD ROAD Singapore",9,"Non-landed Properties","3",3000,"1000 to 1100","19-Jan","103.840377","1.296822","17 lloyd rd, singapore 239099 lloyd rd, singapore 239099"
28212,"KERRISDALE","KERRISDALE STURDEE ROAD Singapore",8,"Non-landed Properties","3",4500,"1300 to 1400","19-Jan","103.8580392","1.3134384","32 sturdee rd, singapore 207853"
28213,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT KAMPONG JAVA ROAD Singapore",9,"Non-landed Properties","na*",2650,"1000 to 1100","19-Jan","103.8435107","1.3129482","kampong java rd, singapore"
28214,"THE COLONNADE","THE COLONNADE GRANGE ROAD Singapore",10,"Non-landed Properties","4",25000,">3000","19-Jan","103.8275314","1.2996474","82 grange rd, singapore 249587"
